date,price,total_volume,market_cap,coin_name
5/9/2016,461.747,892533004.2,7169395601,bitcoin
5/10/2016,450.326,1121093827,6993799201,bitcoin
5/11/2016,452.179,672525013.6,7024148586,bitcoin
5/12/2016,454.731,697010377.1,7065405649,bitcoin
5/13/2016,456.007,489812072.4,7086941589,bitcoin
5/14/2016,455.503,540603400.5,7080714422,bitcoin
5/15/2016,457.837,514727783.6,7118621365,bitcoin
5/16/2016,454.893,649625052.5,7074393585,bitcoin
5/17/2016,452.422,456208618.6,7037627800,bitcoin
5/18/2016,453.371,382814029.9,7054124066,bitcoin
5/19/2016,440.539,626926267.8,6855767039,bitcoin
5/20/2016,441.888,644225134.7,6878428608,bitcoin
5/21/2016,443.147,382669886.1,6899543980,bitcoin
5/22/2016,438.675,369986913.4,6831902516,bitcoin
5/23/2016,443.175,378979422.1,6903990658,bitcoin
5/24/2016,445.769,423917608.1,6945849972,bitcoin
5/25/2016,449.055,593928754.6,6998825287,bitcoin
5/26/2016,453.732,772901620.2,7073262178,bitcoin
5/27/2016,473.864,1609915744,7388724420,bitcoin
5/28/2016,528.545,2308852892,8243121752,bitcoin
5/29/2016,524.624,2265760455,8182390025,bitcoin
5/30/2016,534.224,1027238918,8335577206,bitcoin
5/31/2016,531.407,976889071.5,8293336920,bitcoin
6/1/2016,539.168,864207752.9,8416291167,bitcoin
6/2/2016,538.832,655601895.7,8413013020,bitcoin
6/3/2016,570.445,947549857.4,8908568259,bitcoin
6/4/2016,573.526,1014758654,8958404429,bitcoin
6/5/2016,574.4756747,980649173.4,8975651028,bitcoin
6/6/2016,585.563,850291006.7,9151383511,bitcoin
6/7/2016,577.9106943,995595870,9033842182,bitcoin
6/8/2016,583.139,625927307.7,9117713570,bitcoin
6/9/2016,577.607,570784842.2,9033585758,bitcoin
6/10/2016,579.2276479,574507838.3,9060944980,bitcoin
6/11/2016,597.746562,567638086.3,9352955399,bitcoin
6/12/2016,671.7122785,2134843167,10512767357,bitcoin
6/13/2016,704.2918522,1929369214,11025583302,bitcoin
6/14/2016,685.9321316,1295617504,10740428206,bitcoin
6/15/2016,693.227,1111645976,10857217290,bitcoin
6/16/2016,765.463,2295279423,11991494583,bitcoin
6/17/2016,749.419,2089119189,11742908608,bitcoin
6/18/2016,756.7996013,1639977543,11861509350,bitcoin
6/19/2016,764.046,1440147059,11978503075,bitcoin
6/20/2016,734.1617358,1274257071,11512940800,bitcoin
6/21/2016,664.9965294,2616450205,10430819686,bitcoin
6/22/2016,591.895,2116429838,9286122276,bitcoin
6/23/2016,623.2062564,2950728709,9779539537,bitcoin
6/24/2016,661.4166052,2819565197,10381264326,bitcoin
6/25/2016,666.0566979,2165368589,10456807082,bitcoin
6/26/2016,629.306,1973414930,9882102247,bitcoin
6/27/2016,648.3,1893446211,10182702232,bitcoin
6/28/2016,646.843,1557753995,10162291636,bitcoin
6/29/2016,637.437,1478192306,10016780634,bitcoin
6/30/2016,671.616,1557452115,10556309174,bitcoin
7/1/2016,677.71,1520646626,10654888849,bitcoin
7/2/2016,693.047,1369565986,10897332419,bitcoin
7/3/2016,664.7451003,1980745475,10456041581,bitcoin
7/4/2016,678.7005717,1647219063,10678148802,bitcoin
7/5/2016,667.530518,1363651289,10504760880,bitcoin
7/6/2016,675.919,1193299158,10639167836,bitcoin
7/7/2016,638.62,2122556833,10054273625,bitcoin
7/8/2016,665.7445063,1407424927,10483645176,bitcoin
7/9/2016,653.8705125,1734638027,10298813662,bitcoin
7/10/2016,650.321,1043956725,10244077501,bitcoin
7/11/2016,649.07,969355597.1,10225531861,bitcoin
7/12/2016,670.948,1085661832,10571303712,bitcoin
7/13/2016,658.15,930971250.7,10370703851,bitcoin
7/14/2016,659.576,907126119.1,10394281929,bitcoin
7/15/2016,665.6869915,915530669.9,10491679653,bitcoin
7/16/2016,663.501,583921220,10458476977,bitcoin
7/17/2016,678.3905582,878701509.4,10694420116,bitcoin
7/18/2016,674.7874378,951136968,10638777020,bitcoin
7/19/2016,674.557389,721148317.7,10636194258,bitcoin
7/20/2016,670.8934741,718486386.1,10579131342,bitcoin
7/21/2016,665.3643845,651736587.5,10493517599,bitcoin
7/22/2016,651.09,744993482.4,10269410782,bitcoin
7/23/2016,655.423,749951409.5,10338768243,bitcoin
7/24/2016,660.8489235,628152931.6,10425364937,bitcoin
7/25/2016,654.5186383,571897923.7,10326505496,bitcoin
7/26/2016,651.31,704328935.7,10276898044,bitcoin
7/27/2016,655.6182633,701731382.9,10345876482,bitcoin
7/28/2016,655.8904302,590272472.8,10351218168,bitcoin
7/29/2016,657.3423792,498459288.3,10375300169,bitcoin
7/30/2016,654.5489803,381261251.2,10332176091,bitcoin
7/31/2016,623.7457713,1034681070,9847086966,bitcoin
8/1/2016,605.747,1099193369,9564059424,bitcoin
8/2/2016,517.1349294,1868906087,8165924599,bitcoin
8/3/2016,567.3810616,2497221231,8960483431,bitcoin
8/4/2016,576.6037067,1656264327,9107192616,bitcoin
8/5/2016,576.0338,730357921.5,9099338659,bitcoin
8/6/2016,587.635,781499291.6,9283768001,bitcoin
8/7/2016,592.6675,1119146427,9364319559,bitcoin
8/8/2016,590.7125,732938493.5,9334500359,bitcoin
8/9/2016,585.3025,764158462.5,9249860836,bitcoin
8/10/2016,592.2668433,787203551.1,9361030949,bitcoin
8/11/2016,587.6138,332761748.9,9288488902,bitcoin
8/12/2016,586.53,332148000.2,9272434001,bitcoin
8/13/2016,584.4688683,528917329.6,9241013898,bitcoin
8/14/2016,570.7367,800709328,9024984100,bitcoin
8/15/2016,567.7342837,689576137.5,8978508770,bitcoin
8/16/2016,578.2231511,665471810.7,9145336947,bitcoin
8/17/2016,571.461915,509828615.1,9039235991,bitcoin
8/18/2016,572.2684198,448162729.7,9053050627,bitcoin
8/19/2016,573.4919907,404401760.6,9073411772,bitcoin
8/20/2016,581.9462731,449090940.6,9208301152,bitcoin
8/21/2016,580.5870271,397848571.1,9187908144,bitcoin
8/22/2016,585.2175,391991120.3,9262302917,bitcoin
8/23/2016,582.0038,602216568.7,9212472966,bitcoin
8/24/2016,577.8880532,366732500.4,9148400142,bitcoin
8/25/2016,576.1163,401309291,9121223052,bitcoin
8/26/2016,578.1038,338221514.6,9153633134,bitcoin
8/27/2016,568.575,445311513.4,9003730819,bitcoin
8/28/2016,573.5288,339737295.9,9083223370,bitcoin
8/29/2016,572.5102284,381390186.6,9068122329,bitcoin
8/30/2016,576.08,414583282.4,9125715540,bitcoin
8/31/2016,571.7582827,335483654.4,9058256695,bitcoin
9/1/2016,571.59,356532608.3,9056523460,bitcoin
9/2/2016,573.9625,378500484.5,9095188851,bitcoin
9/3/2016,596.195,561496914.8,9448393430,bitcoin
9/4/2016,608.6888,884434073.9,9647700437,bitcoin
9/5/2016,606.6438,618185193,9616262727,bitcoin
9/6/2016,610.6838,560341026.7,9681336387,bitcoin
9/7/2016,614.3264886,597124132.7,9740198080,bitcoin
9/8/2016,625.4675,1600702239,9917920560,bitcoin
9/9/2016,621.9125,850137524.8,9862631721,bitcoin
9/10/2016,623.0588,586796232.5,9881939361,bitcoin
9/11/2016,605.3154152,1228662231,9601743135,bitcoin
9/12/2016,605.8312052,973866198.7,9611117069,bitcoin
9/13/2016,606.645,699782155.3,9625199431,bitcoin
9/14/2016,608.425,619105286,9654573080,bitcoin
9/15/2016,605.5838,549080254.7,9610607639,bitcoin
9/16/2016,606.5533659,546585886.1,9627042762,bitcoin
9/17/2016,605.3438,531090439.8,9609021664,bitcoin
9/18/2016,608.795,1306045902,9664864143,bitcoin
9/19/2016,608.6176343,1272958790,9663034352,bitcoin
9/20/2016,607.7688126,953214316.4,9650615110,bitcoin
9/21/2016,595.8402492,1589139471,9462412680,bitcoin
9/22/2016,594.9588,994983745.5,9449414102,bitcoin
9/23/2016,601.8925,1471656057,9560527882,bitcoin
9/24/2016,601.2725,1136053862,9551877467,bitcoin
9/25/2016,599.3113,1074112053,9522044920,bitcoin
9/26/2016,606.0970645,1917754354,9630957512,bitcoin
9/27/2016,604.2075,1448434854,9602128428,bitcoin
9/28/2016,603.555,1023325385,9592874199,bitcoin
9/29/2016,604.6375,1291135796,9611116960,bitcoin
9/30/2016,608.2575,1177411408,9669703048,bitcoin
10/1/2016,614.0598845,1673872374,9763087935,bitcoin
10/2/2016,610.3588,1018352267,9705298189,bitcoin
10/3/2016,611.9609027,767820467,9731860021,bitcoin
10/4/2016,609.2425,817050996.3,9689785072,bitcoin
10/5/2016,611.6363,915039145.9,9729061309,bitcoin
10/6/2016,610.98,714618920.4,9719787550,bitcoin
10/7/2016,616.2188,1104537956,9804216114,bitcoin
10/8/2016,616.5338,793016113.8,9810492981,bitcoin
10/9/2016,614.6238,901840112.4,9781273121,bitcoin
10/10/2016,614.3138,1274169413,9777010536,bitcoin
10/11/2016,640.7,2996984110,10198278180,bitcoin
10/12/2016,635.6163,2475619341,10118464866,bitcoin
10/13/2016,634.6223388,2099764691,10103624254,bitcoin
10/14/2016,638.18,1671558094,10161283203,bitcoin
10/15/2016,637.2088,1644480562,10146912931,bitcoin
10/16/2016,640.1863,1454057375,10195309967,bitcoin
10/17/2016,637.4825,1187159913,10153229676,bitcoin
10/18/2016,635.465,2024277148,10122263522,bitcoin
10/19/2016,628.4375,1955775380,10011295943,bitcoin
10/20/2016,628.5425,1803186001,10013934082,bitcoin
10/21/2016,629.7188,1283400177,10033936840,bitcoin
10/22/2016,652.0875,3522949283,10391486424,bitcoin
10/23/2016,649.6263,3643525163,10353442543,bitcoin
10/24/2016,648.7663,3212766801,10340849545,bitcoin
10/25/2016,652.6338,2499429907,10403520542,bitcoin
10/26/2016,673.4175,4850797703,10735427841,bitcoin
10/27/2016,683.3725,5041475157,10896021892,bitcoin
10/28/2016,687.5588,5069538566,10963463345,bitcoin
10/29/2016,715.4103243,6838400543,11409389607,bitcoin
10/30/2016,697.2773625,5824289996,11121149987,bitcoin
10/31/2016,698.5763,6861251336,11143032476,bitcoin
11/1/2016,729.205,5882440879,11633474056,bitcoin
11/2/2016,734.1638,4549460043,11713747882,bitcoin
11/3/2016,686.0613,10469111039,10947521328,bitcoin
11/4/2016,702.11,5929334121,11204614010,bitcoin
11/5/2016,704.0225,2146200088,11236368065,bitcoin
11/6/2016,712.1263,2676516224,11367022668,bitcoin
11/7/2016,706.0925,3299753094,11271922276,bitcoin
11/8/2016,708.94,3071821253,11318680822,bitcoin
11/9/2016,721.1775,4364284008,11515479618,bitcoin
11/10/2016,713.2141433,3237455966,11389753142,bitcoin
11/11/2016,715.6425,3576474208,11429941440,bitcoin
11/12/2016,703.76,6291883754,11241603256,bitcoin
11/13/2016,702.346317,3720281493,11220193118,bitcoin
11/14/2016,705.55,5335752435,11279469101,bitcoin
11/15/2016,712.1588998,7530105089,11386521351,bitcoin
11/16/2016,740.8993549,9936150861,11847684539,bitcoin
11/17/2016,738.48,5475859343,11810455254,bitcoin
11/18/2016,748.4263,3987706065,11970910273,bitcoin
11/19/2016,750.4100481,3235133019,12003962099,bitcoin
11/20/2016,728.3713,5039283040,11652611522,bitcoin
11/21/2016,736.505,3192815797,11783996775,bitcoin
11/22/2016,748.1225,3267220914,11971109864,bitcoin
11/23/2016,741.1662465,3775381683,11861151745,bitcoin
11/24/2016,736.7486937,3798900330,11791975961,bitcoin
11/25/2016,738.2039432,2481664642,11816670435,bitcoin
11/26/2016,732.7338,2391921659,11730463633,bitcoin
11/27/2016,727.7575,2688074106,11652161720,bitcoin
11/28/2016,731.8424614,2451726074,11719038708,bitcoin
11/29/2016,731.81,1904325476,11719891046,bitcoin
11/30/2016,742.3588,4489070915,11890119633,bitcoin
12/1/2016,753.055,5522487160,12062849170,bitcoin
12/2/2016,771.1713,4613958358,12354385552,bitcoin
12/3/2016,764.8338233,2869024714,12254501750,bitcoin
12/4/2016,766.3688,3517012112,12280532758,bitcoin
12/5/2016,752.24,3552862905,12055567494,bitcoin
12/6/2016,758.6925,3256985152,12160418227,bitcoin
12/7/2016,763.915,2603948961,12245767527,bitcoin
12/8/2016,768.675,2683311953,12323570552,bitcoin
12/9/2016,769.8413,3111825855,12343519928,bitcoin
12/10/2016,773.1262934,6551233316,12397466678,bitcoin
12/11/2016,768.2325,5508375144,12320826025,bitcoin
12/12/2016,778.4323012,6313690794,12485927227,bitcoin
12/13/2016,778.215,2821130580,12484153824,bitcoin
12/14/2016,775.8913,1558761071,12444714534,bitcoin
12/15/2016,775.5725,1345904094,12444351602,bitcoin
12/16/2016,781.3375,1764681181,12538210372,bitcoin
12/17/2016,788.8775,1759607152,12660596388,bitcoin
12/18/2016,788.4413,1469513205,12654965391,bitcoin
12/19/2016,790.1163,1102832367,12683371140,bitcoin
12/20/2016,799.7213,1894271980,12838925681,bitcoin
12/21/2016,826.6207679,6050784066,13272429705,bitcoin
12/22/2016,859.3663,7952522425,13799864747,bitcoin
12/23/2016,917.0988,5647399306,14728698438,bitcoin
12/24/2016,891.6813,4642138992,14322006704,bitcoin
12/25/2016,894.3371332,4022250326,14366519915,bitcoin
12/26/2016,902.6063,4809313198,14501002034,bitcoin
12/27/2016,929.115,4597863955,14928671402,bitcoin
12/28/2016,977.14,4906008702,15702309527,bitcoin
12/29/2016,971.7213,3796961161,15617018873,bitcoin
12/30/2016,960.925,4380999912,15445427988,bitcoin
12/31/2016,966.5689709,3381572989,15537921941,bitcoin
1/1/2017,998.05,3470830330,16045986193,bitcoin
1/2/2017,1019.1988,4444828109,16387926825,bitcoin
1/3/2017,1035.5313,4399421327,16652715383,bitcoin
1/4/2017,1130.849516,8705359110,18187664240,bitcoin
1/5/2017,990.6675,12102750397,15934886737,bitcoin
1/6/2017,894.0325,10713248032,14382278477,bitcoin
1/7/2017,900.0788,7496626398,14481153594,bitcoin
1/8/2017,908.085,4735054808,14611836820,bitcoin
1/9/2017,901.878888,4072687735,14513519375,bitcoin
1/10/2017,905.7594627,3216810929,14577733898,bitcoin
1/11/2017,784.2775,5258603516,12624083565,bitcoin
1/12/2017,799.4275,3344901198,12869633173,bitcoin
1/13/2017,824.4988,1860269657,13274790986,bitcoin
1/14/2017,817.825,1204479772,13169067954,bitcoin
1/15/2017,821.9125,923896735.4,13236623006,bitcoin
1/16/2017,828.31,831361487.5,13341392032,bitcoin
1/17/2017,904.1525,1316827457,14564800038,bitcoin
1/18/2017,873.935,1147970282,14079682756,bitcoin
1/19/2017,896.89,875858520.4,14451431614,bitcoin
1/20/2017,891.4588,613796288.1,14366002978,bitcoin
1/21/2017,919.6775,683491208.3,14822821175,bitcoin
1/22/2017,918.778812,830201798.2,14810403902,bitcoin
1/23/2017,918.9075,467022882.9,14814052398,bitcoin
1/24/2017,885.7888,378666162.6,14281760610,bitcoin
1/25/2017,893.4738,381951425.9,14407365094,bitcoin
1/26/2017,915.36,58349366.78,14762033604,bitcoin
1/27/2017,918.2875,49029317.21,14811184893,bitcoin
1/28/2017,920.245,21882209.49,14844529150,bitcoin
1/29/2017,914.1425,20288320.82,14747986190,bitcoin
1/30/2017,920.9911459,30166025.4,14860100040,bitcoin
1/31/2017,968.2663,101775253.2,15624634422,bitcoin
2/1/2017,986.5728903,92784081.55,15922459702,bitcoin
2/2/2017,1008.403318,93269627.17,16276789220,bitcoin
2/3/2017,1015.4425,138411478.2,16392262891,bitcoin
2/4/2017,1033.63,99014097.14,16687723783,bitcoin
2/5/2017,1016.926159,75284571.16,16420090078,bitcoin
2/6/2017,1024.511089,73413586.5,16544150319,bitcoin
2/7/2017,1051.5,89525304.92,16981015238,bitcoin
2/8/2017,1055.3013,164316931.4,17045265644,bitcoin
2/9/2017,981.705,333977588.2,15858560741,bitcoin
2/10/2017,992.1113,155061226.9,16028562068,bitcoin
2/11/2017,1010.9463,61189139.08,16334579163,bitcoin
2/12/2017,1000.523769,36448049.45,16167938834,bitcoin
2/13/2017,996.1039359,75754126.52,16098583565,bitcoin
2/14/2017,1010.102162,79285701.7,16326912556,bitcoin
2/15/2017,1008.8813,38397960.04,16308969767,bitcoin
2/16/2017,1034.9038,66797083.39,16731535007,bitcoin
2/17/2017,1056.558091,93994063.11,17083619844,bitcoin
2/18/2017,1058.580931,55001149.21,17118312230,bitcoin
2/19/2017,1053.5025,37478366.7,17037979882,bitcoin
2/20/2017,1082.016823,55971656.68,17500458952,bitcoin
2/21/2017,1125.408815,157173668.2,18202277765,bitcoin
2/22/2017,1123.305,99272532.8,18168250822,bitcoin
2/23/2017,1185.654785,132273779.1,19176691563,bitcoin
2/24/2017,1180.871,303444815.4,19108706913,bitcoin
2/25/2017,1149.403678,118187068.1,18601876715,bitcoin
2/26/2017,1180.673,89353606.54,19110682514,bitcoin
2/27/2017,1193.129515,87503104.9,19314424735,bitcoin
2/28/2017,1190.331,139855221.8,19271383899,bitcoin
3/1/2017,1227.477149,105587214.8,19875003127,bitcoin
3/2/2017,1262.081,174318244.9,20437807787,bitcoin
3/3/2017,1289.540612,152484577.4,20884867166,bitcoin
3/4/2017,1268.814532,121628868,20551257964,bitcoin
3/5/2017,1276.233,62090177.88,20673857896,bitcoin
3/6/2017,1280.986,65232264.87,20753062038,bitcoin
3/7/2017,1233.056508,213974224.5,19978921138,bitcoin
3/8/2017,1149.631,248575333.4,18629281762,bitcoin
3/9/2017,1191.236722,149501332.4,19305673114,bitcoin
3/10/2017,1100.01059,417086882.9,17829356646,bitcoin
3/11/2017,1181.204123,169071412.5,19147525541,bitcoin
3/12/2017,1230.56,104613431.4,19950023304,bitcoin
3/13/2017,1243.264922,131403644.1,20158188044,bitcoin
3/14/2017,1246.556739,86807305.13,20214039432,bitcoin
3/15/2017,1258.457,72763975.29,20409261729,bitcoin
3/16/2017,1217.314541,137592935.4,19743578283,bitcoin
3/17/2017,1074.09387,283988947.7,17423426593,bitcoin
3/18/2017,961.962,342885275,15606390507,bitcoin
3/19/2017,1023.490101,177388243.2,16606689806,bitcoin
3/20/2017,1036.332012,101975751.4,16816818648,bitcoin
3/21/2017,1112.701532,150015664.6,18058074337,bitcoin
3/22/2017,1039.840173,188848065.4,16877645842,bitcoin
3/23/2017,1029.139414,82048831.98,16705852354,bitcoin
3/24/2017,940.0206266,161801850.3,15261293153,bitcoin
3/25/2017,965.2650627,190451071.3,15672767506,bitcoin
3/26/2017,954.47666,130490540.4,15499531724,bitcoin
3/27/2017,1042.605073,138288339,16932388063,bitcoin
3/28/2017,1044.722,127643560.3,16968792613,bitcoin
3/29/2017,1038.617198,121169066.5,16871375654,bitcoin
3/30/2017,1031.492906,102438849.9,16757840044,bitcoin
3/31/2017,1078.274711,133287124.4,17519577833,bitcoin
4/1/2017,1085.253,87750426.9,17634831647,bitcoin
4/2/2017,1098.068,80231506.35,17634831647,bitcoin
4/3/2017,1139.308275,131765236,18517903140,bitcoin
4/4/2017,1140.49759,108222974.3,18539058630,bitcoin
4/5/2017,1132.339905,87439620.02,18408732920,bitcoin
4/6/2017,1194.211,128309277.2,19416796070,bitcoin
4/7/2017,1189.775124,90840184.05,19347052264,bitcoin
4/8/2017,1182.271,43899666.21,19227110120,bitcoin
4/9/2017,1187.699,41151425.52,19316186631,bitcoin
4/10/2017,1210.515,76050218.06,19691023825,bitcoin
4/11/2017,1226.618,78899688.76,19955556307,bitcoin
4/12/2017,1218.299,83573376.82,19822303422,bitcoin
4/13/2017,1174.209,131395672.1,19106860359,bitcoin
4/14/2017,1183.687,92892227.9,19263144685,bitcoin
4/15/2017,1180.323,53325277,19210567707,bitcoin
4/16/2017,1186.31,36294382.38,19310204918,bitcoin
4/17/2017,1205.143,83379623.41,19618884440,bitcoin
4/18/2017,1217.58,85025813.9,19823480859,bitcoin
4/19/2017,1225.721,71343829.94,19958292471,bitcoin
4/20/2017,1253.904,112476255.6,20419371473,bitcoin
4/21/2017,1254.9875,91517340.72,20439557227,bitcoin
4/22/2017,1249.67,84061246.82,20355249795,bitcoin
4/23/2017,1247.8388,84420564.21,20327793188,bitcoin
4/24/2017,1249.9563,70514448.3,20364256791,bitcoin
4/25/2017,1263.045,93017240.9,20579834197,bitcoin
4/26/2017,1287.32,121914930.8,20977699423,bitcoin
4/27/2017,1331.3125,134993633.4,21697132034,bitcoin
4/28/2017,1321.205,161417797.4,21534600390,bitcoin
4/29/2017,1327.6863,86320647.34,21643161383,bitcoin
4/30/2017,1349.8863,86247238.96,22007601315,bitcoin
5/1/2017,1408.445,217759983.7,22964730936,bitcoin
5/2/2017,1442.245,189160669.7,23518941608,bitcoin
5/3/2017,1485.8175,206154588.9,24231937589,bitcoin
5/4/2017,1499.36,335017412.6,24455911024,bitcoin
5/5/2017,1506.0438,324314593,24567395211,bitcoin
5/6/2017,1547.815,135507234.1,25252078564,bitcoin
5/7/2017,1557.8838,149859388.4,25419561547,bitcoin
5/8/2017,1633.38,276144904.9,26655087386,bitcoin
5/9/2017,1700.1775,383922543.3,27748404857,bitcoin
5/10/2017,1747.3175,288565639.4,28521047691,bitcoin
5/11/2017,1808.7788,313353159.7,29527250348,bitcoin
5/12/2017,1700.7725,248020430.2,27767470034,bitcoin
5/13/2017,1751.73,246696636.6,28602793980,bitcoin
5/14/2017,1767.7088,124978733,28867391788,bitcoin
5/15/2017,1696.13,231039670.3,27702000822,bitcoin
5/16/2017,1716.315,218205145.7,28034610161,bitcoin
5/17/2017,1804.4513,271656160.4,29477763647,bitcoin
5/18/2017,1889.4088,230137778.8,30868475119,bitcoin
5/19/2017,1972.9013,279848678.1,32237082949,bitcoin
5/20/2017,2043.42,274198303.3,33393518555,bitcoin
5/21/2017,2053.8788,264478153.8,33568054937,bitcoin
5/22/2017,2109.3963,580030832.8,34479453631,bitcoin
5/23/2017,2292.7025,389402023.7,37479380943,bitcoin
5/24/2017,2448.1313,555024432.8,40025140034,bitcoin
5/25/2017,2366.9725,889791512.3,38704024228,bitcoin
5/26/2017,2262.36,716011544,36997900173,bitcoin
5/27/2017,2082.845,683119789.1,34066387967,bitcoin
5/28/2017,2219.4875,401864331.3,36305932628,bitcoin
5/29/2017,2286.2663,312368211.9,37402630788,bitcoin
5/30/2017,2167.6438,335746190.7,35466825282,bitcoin
5/31/2017,2329.0775,416350458.7,38113024210,bitcoin
6/1/2017,2436.0363,438586633.5,39868442922,bitcoin
6/2/2017,2514.2275,292795886.9,41152717324,bitcoin
